group1,group2,bothTest,bothTrain
2105652,2537670,3,70
2105652,2539660,0,83
2105652,2541670,3,71
2105652,2543653,0,83
2105652,2545651,1,69
2105652,2547670,0,83
2105652,2551650,3,69
2105652,2555653,0,83
2105652,2559650,6,66
2105652,2565650,0,83
2105652,2567653,7,73
2105652,2571650,0,83
2105652,2575653,0,65
2105652,2579680,0,83
2105652,2581651,3,67
2105652,2583650,0,83
2105652,2587650,5,66
2105652,2589650,0,83
2105652,2597670,6,73
2105652,2599650,0,83
2105652,2603650,5,64
2105652,2611670,0,83
2105652,2613650,3,65
2105652,2617653,0,83
2105652,2619653,7,62
2105652,2625653,0,83
2105652,2629651,1,66
2105652,2633670,0,83
2105652,2637651,4,71
2105652,2639690,0,83
2105652,2641650,3,68
2105652,2643651,0,83
2105652,2647650,3,63
2105652,2657651,0,83
2105652,2665650,6,60
2105652,2667653,0,83
2105652,2669660,4,66
2105652,2671660,0,83
2105652,2675680,3,67
2105652,2677650,0,83
2105652,2679660,3,68
2105652,2681650,0,83
2105652,2695652,3,66
2105652,2703653,0,83
2105652,2705653,2,71
2105652,2709650,0,83
2105652,2713651,4,64
2105652,2717652,0,83
2105652,2719650,6,74
2105652,2725650,0,83
2105652,2727653,6,63
2105652,2731670,0,83
2105652,2733650,4,63
2105652,2739651,0,83
2105652,2743650,3,70
2105652,2751650,0,83
2105652,2757652,4,64
2105652,2767650,0,83
2105652,2769660,5,64
2105652,2771670,0,83
2105652,2773651,4,74
2105652,2775653,0,83
2105652,2777670,6,65
2105652,2779670,0,83
2105652,2785650,4,71
2105652,2787660,0,83
2105652,2795690,2,72
2105652,2799653,0,83
2105652,2801653,1,71
2105652,2803670,0,83
2105652,2805660,3,65
2105652,2807650,0,83
2105652,2811650,5,70
2105652,2815650,0,83
2105652,2817670,3,64
2105652,2823650,0,83
2105652,2827650,4,70
2105652,2829660,0,83
2105652,2831680,4,64
2105652,2835650,0,83
2105652,2837680,4,68
2105652,2841680,0,83
2105652,2843670,4,69
2105652,2849650,0,83
2105652,2853660,4,68
2105652,2855690,0,83
2105652,2857650,3,59
2105652,2859650,0,83
2105652,2861650,1,69
2105652,2863680,0,83
2105652,2871650,3,65
2105652,2873653,0,83
2105652,2879660,2,64
2105652,2883650,0,83
2105652,2887670,5,66
2105652,2889660,0,83
2105652,2893660,3,72
2105652,2895650,0,83
2105652,2901651,3,69
2105652,2903653,0,83
2105652,2905650,7,67
2105652,2907653,0,83
2105652,2909653,2,64
2105652,2911680,0,83
2105652,2913650,3,71
2105652,2915650,0,83
2105652,2917650,2,69
2105652,2921652,0,83
2105652,2923650,3,68
2105652,2929650,0,83
2105652,2931650,3,66
2105652,2933652,0,83
2105652,2935650,2,65
2105652,2937653,0,83
2105652,2939650,2,63
2105652,2943650,0,83
2105652,2945660,5,72
2105652,2955670,0,83
2105652,2957680,2,65
2105652,2959660,0,83
2105652,2961650,7,68
2105652,2963670,0,83
2105652,2965650,2,65
2105652,2967680,0,83
2105652,2969650,2,59
2105652,2971660,0,83
2105652,2981651,4,65
2105652,2987670,0,83
2105652,2991650,3,70
2105652,2993690,0,83
2105652,2995660,2,66
2105652,2997651,0,83
2105652,2999650,3,66
2105652,3001670,0,83
2105652,3005653,5,64
2105652,3009670,0,83
2105652,3011651,6,68
2105652,3013653,0,83
2105652,3015650,7,69
2105652,3021690,0,83
2105652,3023652,4,70
2105652,3025650,0,83
2105652,3031650,3,70
2105652,3033660,0,83
2105652,3043652,3,70
2105652,3047652,0,83
2105652,3049660,4,69
2105652,3051650,0,83
2105652,3053650,3,62
2105652,3061660,0,83
2105652,3063660,2,68
2105652,3065652,0,83
2105652,3069660,6,67
2105652,3073680,0,83
2105652,3075653,6,63
2105652,3081660,0,83
2105652,3085650,3,62
2105652,3087661,0,83
2105652,3089650,4,67
2105652,3091650,0,83
2105652,3095670,3,69
2105652,3099680,0,83
2105652,3101650,4,66
2105652,3103670,0,83
2105652,3105660,3,66
2105652,3109650,0,83
2105652,3111650,1,74
2105652,3113650,0,83
2105652,3117652,5,66
2105652,3119660,0,83
2105652,3123653,3,65
2105652,3125660,0,83
2105652,3127690,4,62
2105652,3129670,0,83
2105652,3131650,4,62
2105652,3133652,0,83
2105652,3135660,2,68
2105652,3137650,0,83
2105652,3139650,3,68
2105652,3141652,0,83
2105652,3143650,5,68
2105652,3145650,0,83
2105652,3149653,2,72
2105652,3153670,0,83
2105652,3155690,0,66
2105652,3159650,0,83
2105652,3161650,5,65
2105652,3163690,0,83
2105652,3169650,5,66
2105652,3173650,0,83
2105652,3181650,5,71
2105652,3185650,0,83
2105652,3187680,1,67
2105652,3189650,0,83
2105652,3191650,2,66
2105652,3197670,0,83
2105652,3203680,3,64
2105652,3209651,0,83
2105652,3211670,2,68
2105652,3215650,0,83
2105652,3217660,5,69
2105652,3219650,0,83
2105652,3221650,5,71
2105652,3223650,0,83
2105652,3225690,5,58
2105652,3229650,0,83
2105652,3231650,1,66
2105652,3239650,0,83
2105652,3241660,3,62
2105652,3243680,0,83
2105652,3245680,4,63
2105652,3247652,0,83
2105652,3249650,9,68
2105652,3251653,0,83
2105652,3257660,5,59
2105652,3263650,0,83
2105652,3267660,3,61
2105652,3271650,0,83
2105652,3273652,1,62
2105652,3277650,0,83
2105652,3279650,2,64
2105652,3281670,0,83
2105652,3283690,3,66
2105652,3289650,0,83
2105652,3291670,5,65
2105652,3293653,0,83
2105652,3297650,5,61
2105652,3301660,0,83
2105652,3311680,7,61
2105652,3313650,0,83
2105652,3315650,1,63
2105652,3317650,0,83
2105652,3319650,3,68
2105652,3321660,0,83
2105652,3323670,5,63
2105652,3327650,0,83
2105652,3335650,2,65
2105652,3337650,0,83
2105652,3339680,3,67
2105652,3341680,0,83
2105652,3343650,3,75
2105652,3345650,0,83
2105652,3347653,5,67
2105652,3357650,0,83
2105652,3361650,3,69
2105652,3363660,0,83
2105652,3365650,2,70
2105652,3367653,0,83
2105652,3371650,2,71
2105652,3373660,0,83
2105652,3375670,2,69
2105652,3377650,0,83
2105652,3381650,3,66
2105652,3385670,0,83
2105652,3387660,4,64
2105652,3389690,0,83
2105652,3391652,3,57
2105652,3399653,0,83
2105652,3401650,4,68
2105652,3403653,0,83
2105652,3405653,2,66
2105652,3407653,0,83
2105652,3409650,4,64
2105652,3411650,0,83
2105652,3415660,7,67
2105652,3417653,0,83
2105652,3419660,1,71
2105652,3421653,0,83
2105652,3427670,3,64
2105652,3429653,0,83
2105652,3431650,1,62
2105652,3433650,0,83
2105652,3435690,2,73
2105652,3437650,0,83
2105652,3439680,3,61
2105652,3441650,0,83
2105652,3443650,5,68
2105652,3445670,0,83
2105652,3447650,5,76
2105652,3453650,0,83
2105652,3455650,4,65
2105652,3477660,0,83
2105652,3481660,3,66
2105652,3483651,0,83
2105652,3485680,4,72
2105652,3487650,0,83
2105652,3489670,6,65
2105652,3491650,0,83
2105652,3495650,5,63
2105652,3497650,0,83
2105652,3499660,4,71
2105652,3501650,0,83
2105652,3503650,6,67
2105652,3509661,0,83
2105652,3511650,4,58
2105652,3515660,0,83
2105652,3517653,4,64
2105652,3519670,0,83
2105652,3523650,1,71
2105652,3525650,0,83
2105652,3527670,5,63
2105652,3529653,0,83
2105652,3531650,1,68
2105652,3535650,0,83
2105652,3537650,4,68
2105652,3551650,0,83
2105652,3561650,3,69
2107650,2109653,0,100
2107650,2113670,0,82
2107650,2115650,0,100
2107650,2117651,0,78
2107650,2119650,0,100
2107650,2123652,0,79
2107650,2125650,0,100
2107650,2127650,0,77
2107650,2129660,0,100
2107650,2131650,0,89
2107650,2133650,0,100
2107650,2137650,0,76
2107650,2139650,0,100
2107650,2143653,0,75
2107650,2145660,0,100
2107650,2147680,0,78
2107650,2149650,0,100
2107650,2151650,0,76
2107650,2153660,0,100
2107650,2155650,0,78
2107650,2157660,0,100
2107650,2159650,0,81
2107650,2161653,0,100
2107650,2163653,0,80
2107650,2165652,0,100
2107650,2167670,0,73
2107650,2169653,0,100
2107650,2171690,0,80
2107650,2173650,0,100
2107650,2177653,0,87
2107650,2179650,0,100
2107650,2181650,0,77
2107650,2183650,0,100
2107650,2185670,0,78
2107650,2187680,0,100
2107650,2189650,0,84
2107650,2193650,0,100
2107650,2195651,0,85
2107650,2197670,0,100
2107650,2199650,0,85
2107650,2201650,0,100
2107650,2203653,0,81
2107650,2205670,0,100
2107650,2207653,0,83
2107650,2215650,0,100
2107650,2219650,0,89
2107650,2221650,0,100
2107650,2223650,0,82
2107650,2225650,0,100
2107650,2227660,0,83
2107650,2229653,0,100
2107650,2231653,0,83
2107650,2239650,0,100
2107650,2241650,0,71
2107650,2243651,0,100
2107650,2253660,0,82
2107650,2255653,0,100
2107650,2257660,0,76
2107650,2261650,0,100
2107650,2265651,0,77
2107650,2267653,0,100
2107650,2271650,0,79
2107650,2277650,0,100
2107650,2279650,0,83
2107650,2281651,0,100
2107650,2283670,0,82
2107650,2285653,0,100
2107650,2287660,0,80
2107650,2289650,0,100
2107650,2291653,0,79
2107650,2293650,0,100
2107650,2295650,0,86
2107650,2297650,0,100
2107650,2301650,0,84
2107650,2305651,0,100
2107650,2307650,0,78
2107650,2309650,0,100
2107650,2313680,0,79
2107650,2315650,0,100
2107650,2321650,0,83
2107650,2325660,0,100
2107650,2327650,0,84
2107650,2329650,0,100
2107650,2335650,0,84
2107650,2337650,0,100
2107650,2339651,0,73
2107650,2341650,0,100
2107650,2343650,0,82
2107650,2349653,0,100
2107650,2353670,0,77
2107650,2355653,0,100
2107650,2359650,0,79
2107650,2365651,0,100
2107650,2367650,0,86
2107650,2373690,0,100
2107650,2375650,0,77
2107650,2379653,0,100
2107650,2389650,0,80
2107650,2393650,0,100
2107650,2395670,0,75
2107650,2399670,0,100
2107650,2405680,0,76
2107650,2409670,0,100
2107650,2411660,0,85
2107650,2413660,0,100
2107650,2419660,0,78
2107650,2421651,0,100
2107650,2427660,0,82
2107650,2431660,0,100
2107650,2433650,0,80
2107650,2435680,0,100
2107650,2437680,0,83
2107650,2447651,0,100
2107650,2449650,0,78
2107650,2453653,0,100
2107650,2455650,0,81
2107650,2457670,0,100
2107650,2461651,0,89
2107650,2463651,0,100
2107650,2465680,0,85
2107650,2471651,0,100
2107650,2473660,0,79
2107650,2475653,0,100
2107650,2487651,0,84
2107650,2491670,0,100
2107650,2493651,0,84
2107650,2495653,0,100
2107650,2499660,0,77
2107650,2503650,0,100
2107650,2505651,0,77
2107650,2507651,0,100
2107650,2511650,0,81
2107650,2513680,0,100
2107650,2517650,0,73
2107650,2519650,0,100
2107650,2523653,0,77
2107650,2525651,0,100
2107650,2527670,0,78
2107650,2529680,0,100
2107650,2531651,0,84
2107650,2535652,0,100
2107650,2537670,0,84
2107650,2539660,0,100
2107650,2541670,0,85
2107650,2543653,0,100
2107650,2545651,0,85
2107650,2547670,0,100
2107650,2551650,0,83
2107650,2555653,0,100
2107650,2559650,0,77
2107650,2565650,0,100
2107650,2567653,0,83
2107650,2571650,0,100
2107650,2575653,0,82
2107650,2579680,0,100
2107650,2581651,0,81
2107650,2583650,0,100
2107650,2587650,0,78
2107650,2589650,0,100
2107650,2597670,0,84
2107650,2599650,0,100
2107650,2603650,0,76
2107650,2611670,0,100
2107650,2613650,0,79
2107650,2617653,0,100
2107650,2619653,0,72
2107650,2625653,0,100
2107650,2629651,0,82
2107650,2633670,0,100
2107650,2637651,0,84
2107650,2639690,0,100
2107650,2641650,0,82
2107650,2643651,0,100
2107650,2647650,0,77
2107650,2657651,0,100
2107650,2665650,0,71
2107650,2667653,0,100
2107650,2669660,0,79
2107650,2671660,0,100
2107650,2675680,0,81
2107650,2677650,0,100
2107650,2679660,0,82
2107650,2681650,0,100
2107650,2695652,0,80
2107650,2703653,0,100
2107650,2705653,0,86
2107650,2709650,0,100
2107650,2713651,0,77
2107650,2717652,0,100
2107650,2719650,0,85
2107650,2725650,0,100
2107650,2727653,0,74
2107650,2731670,0,100
2107650,2733650,0,76
2107650,2739651,0,100
2107650,2743650,0,84
2107650,2751650,0,100
2107650,2757652,0,77
2107650,2767650,0,100
2107650,2769660,0,76
2107650,2771670,0,100
2107650,2773651,0,87
2107650,2775653,0,100
2107650,2777670,0,76
2107650,2779670,0,100
2107650,2785650,0,84
2107650,2787660,0,100
2107650,2795690,0,87
2107650,2799653,0,100
2107650,2801653,0,87
2107650,2803670,0,100
2107650,2805660,0,79
2107650,2807650,0,100
2107650,2811650,0,82
2107650,2815650,0,100
2107650,2817670,0,78
2107650,2823650,0,100
2107650,2827650,0,83
2107650,2829660,0,100
2107650,2831680,0,77
2107650,2835650,0,100
2107650,2837680,0,81
2107650,2841680,0,100
2107650,2843670,0,82
2107650,2849650,0,100
2107650,2853660,0,81
2107650,2855690,0,100
2107650,2857650,0,73
2107650,2859650,0,100
2107650,2861650,0,85
2107650,2863680,0,100
2107650,2871650,0,79
2107650,2873653,0,100
2107650,2879660,0,79
2107650,2883650,0,100
2107650,2887670,0,78
2107650,2889660,0,100
2107650,2893660,0,86
2107650,2895650,0,100
2107650,2901651,0,83
2107650,2903653,0,100
2107650,2905650,0,77
2107650,2907653,0,100
2107650,2909653,0,79
2107650,2911680,0,100
2107650,2913650,0,85
2107650,2915650,0,100
2107650,2917650,0,84
2107650,2921652,0,100
2107650,2923650,0,82
2107650,2929650,0,100
2107650,2931650,0,80
2107650,2933652,0,100
2107650,2935650,0,80
2107650,2937653,0,100
2107650,2939650,0,78
2107650,2943650,0,100
2107650,2945660,0,84
2107650,2955670,0,100
2107650,2957680,0,80
2107650,2959660,0,100
2107650,2961650,0,78
2107650,2963670,0,100
2107650,2965650,0,80
2107650,2967680,0,100
2107650,2969650,0,74
2107650,2971660,0,100
2107650,2981651,0,78
2107650,2987670,0,100
2107650,2991650,0,84
2107650,2993690,0,100
2107650,2995660,0,81
2107650,2997651,0,100
2107650,2999650,0,80
2107650,3001670,0,100
2107650,3005653,0,76
2107650,3009670,0,100
2107650,3011651,0,79
2107650,3013653,0,100
2107650,3015650,0,79
2107650,3021690,0,100
2107650,3023652,0,83
2107650,3025650,0,100
2107650,3031650,0,84
2107650,3033660,0,100
2107650,3043652,0,84
2107650,3047652,0,100
2107650,3049660,0,82
2107650,3051650,0,100
2107650,3053650,0,76
2107650,3061660,0,100
2107650,3063660,0,83
2107650,3065652,0,100
2107650,3069660,0,78
2107650,3073680,0,100
2107650,3075653,0,74
2107650,3081660,0,100
2107650,3085650,0,76
2107650,3087661,0,100
2107650,3089650,0,80
2107650,3091650,0,100
2107650,3095670,0,83
2107650,3099680,0,100
2107650,3101650,0,79
2107650,3103670,0,100
2107650,3105660,0,80
2107650,3109650,0,100
2107650,3111650,0,90
2107650,3113650,0,100
2107650,3117652,0,78
2107650,3119660,0,100
2107650,3123653,0,79
2107650,3125660,0,100
2107650,3127690,0,75
2107650,3129670,0,100
2107650,3131650,0,75
2107650,3133652,0,100
2107650,3135660,0,83
2107650,3137650,0,100
2107650,3139650,0,82
2107650,3141652,0,100
2107650,3143650,0,80
2107650,3145650,0,100
2107650,3149653,0,87
2107650,3153670,0,100
2107650,3155690,0,83
2107650,3159650,0,100
2107650,3161650,0,77
2107650,3163690,0,100
2107650,3169650,0,78
2107650,3173650,0,100
2107650,3181650,0,83
2107650,3185650,0,100
2107650,3187680,0,83
2107650,3189650,0,100
2107650,3191650,0,81
2107650,3197670,0,100
2107650,3203680,0,78
2107650,3209651,0,100
2107650,3211670,0,83
2107650,3215650,0,100
2107650,3217660,0,81
2107650,3219650,0,100
2107650,3221650,0,83
2107650,3223650,0,100
2107650,3225690,0,70
2107650,3229650,0,100
2107650,3231650,0,82
2107650,3239650,0,100
2107650,3241660,0,76
2107650,3243680,0,100
2107650,3245680,0,76
2107650,3247652,0,100
2107650,3249650,0,76
2107650,3251653,0,100
2107650,3257660,0,71
2107650,3263650,0,100
2107650,3267660,0,75
2107650,3271650,0,100
2107650,3273652,0,78
2107650,3277650,0,100
2107650,3279650,0,79
2107650,3281670,0,100
2107650,3283690,0,80
2107650,3289650,0,100
2107650,3291670,0,77
2107650,3293653,0,100
2107650,3297650,0,73
2107650,3301660,0,100
2107650,3311680,0,71
2107650,3313650,0,100
2107650,3315650,0,79
2107650,3317650,0,100
2107650,3319650,0,82
2107650,3321660,0,100
2107650,3323670,0,75
2107650,3327650,0,100
2107650,3335650,0,80
2107650,3337650,0,100
2107650,3339680,0,81
2107650,3341680,0,100
2107650,3343650,0,89
2107650,3345650,0,100
2107650,3347653,0,79
2107650,3357650,0,100
2107650,3361650,0,83
2107650,3363660,0,100
2107650,3365650,0,85
2107650,3367653,0,100
2107650,3371650,0,86
2107650,3373660,0,100
2107650,3375670,0,84
2107650,3377650,0,100
2107650,3381650,0,80
2107650,3385670,0,100
2107650,3387660,0,77
2107650,3389690,0,100
2107650,3391652,0,71
2107650,3399653,0,100
2107650,3401650,0,81
2107650,3403653,0,100
2107650,3405653,0,81
2107650,3407653,0,100
2107650,3409650,0,77
2107650,3411650,0,100
2107650,3415660,0,77
2107650,3417653,0,100
2107650,3419660,0,87
2107650,3421653,0,100
2107650,3427670,0,78
2107650,3429653,0,100
2107650,3431650,0,78
2107650,3433650,0,100
2107650,3435690,0,88
2107650,3437650,0,100
2107650,3439680,0,75
2107650,3441650,0,100
2107650,3443650,0,80
2107650,3445670,0,100
2107650,3447650,0,88
2107650,3453650,0,100
2107650,3455650,0,78
2107650,3477660,0,100
2107650,3481660,0,80
2107650,3483651,0,100
2107650,3485680,0,85
2107650,3487650,0,100
2107650,3489670,0,76
2107650,3491650,0,100
2107650,3495650,0,75
2107650,3497650,0,100
2107650,3499660,0,84
2107650,3501650,0,100
2107650,3503650,0,78
2107650,3509661,0,100
2107650,3511650,0,71
2107650,3515660,0,100
2107650,3517653,0,77
2107650,3519670,0,100
2107650,3523650,0,87
2107650,3525650,0,100
2107650,3527670,0,75
2107650,3529653,0,100
2107650,3531650,0,84
2107650,3535650,0,100
2107650,3537650,0,81
2107650,3551650,0,100
2107650,3561650,0,83
2109653,2113670,4,67
2109653,2115650,0,81
2109653,2117651,4,63
2109653,2119650,0,81
2109653,2123652,4,64
2109653,2125650,0,81
2109653,2127650,2,60
2109653,2129660,0,81
2109653,2131650,3,73
2109653,2133650,0,81
2109653,2137650,2,59
2109653,2139650,0,81
2109653,2143653,6,62
2109653,2145660,0,81
2109653,2147680,4,63
2109653,2149650,0,81
2109653,2151650,3,60
2109653,2153660,0,81
2109653,2155650,4,63
2109653,2157660,0,81
2109653,2159650,5,67
2109653,2161653,0,81
2109653,2163653,4,65
2109653,2165652,0,81
2109653,2167670,7,61
2109653,2169653,0,81
2109653,2171690,5,66
2109653,2173650,0,81
2109653,2177653,2,70
2109653,2179650,0,81
2109653,2181650,4,62
2109653,2183650,0,81
2109653,2185670,6,65
2109653,2187680,0,81
2109653,2189650,2,67
2109653,2193650,0,81
2109653,2195651,5,71
2109653,2197670,0,81
2109653,2199650,3,69
2109653,2201650,0,81
2109653,2203653,4,66
2109653,2205670,0,81
2109653,2207653,2,66
2109653,2215650,0,81
2109653,2219650,1,71
2109653,2221650,0,81
2109653,2223650,0,63
2109653,2225650,0,81
2109653,2227660,3,67
2109653,2229653,0,81
2109653,2231653,2,66
2109653,2239650,0,81
2109653,2241650,6,58
2109653,2243651,0,81
2109653,2253660,3,66
2109653,2255653,0,81
2109653,2257660,1,58
2109653,2261650,0,81
2109653,2265651,5,63
2109653,2267653,0,81
2109653,2271650,4,64
2109653,2277650,0,81
2109653,2279650,3,67
2109653,2281651,0,81
2109653,2283670,2,65
2109653,2285653,0,81
2109653,2287660,8,69
2109653,2289650,0,81
2109653,2291653,4,64
2109653,2293650,0,81
2109653,2295650,1,68
2109653,2297650,0,81
2109653,2301650,3,68
2109653,2305651,0,81
2109653,2307650,6,65
2109653,2309650,0,81
2109653,2313680,3,63
2109653,2315650,0,81
2109653,2321650,6,70
2109653,2325660,0,81
2109653,2327650,1,66
2109653,2329650,0,81
2109653,2335650,4,69
2109653,2337650,0,81
2109653,2339651,10,64
2109653,2341650,0,81
2109653,2343650,4,67
2109653,2349653,0,81
2109653,2353670,0,58
2109653,2355653,0,81
2109653,2359650,3,63
2109653,2365651,0,81
2109653,2367650,3,70
2109653,2373690,0,81
2109653,2375650,3,61
2109653,2379653,0,81
2109653,2389650,5,66
2109653,2393650,0,81
2109653,2395670,6,62
2109653,2399670,0,81
2109653,2405680,8,65
2109653,2409670,0,81
2109653,2411660,2,68
2109653,2413660,0,81
2109653,2419660,5,64
2109653,2421651,0,81
2109653,2427660,2,65
2109653,2431660,0,81
2109653,2433650,4,65
2109653,2435680,0,81
2109653,2437680,4,68
2109653,2447651,0,81
2109653,2449650,5,64
2109653,2453653,0,81
2109653,2455650,4,66
2109653,2457670,0,81
2109653,2461651,2,72
2109653,2463651,0,81
2109653,2465680,3,69
2109653,2471651,0,81
2109653,2473660,2,62
2109653,2475653,0,81
2109653,2487651,2,67
2109653,2491670,0,81
2109653,2493651,2,67
2109653,2495653,0,81
2109653,2499660,4,62
2109653,2503650,0,81
2109653,2505651,5,63
2109653,2507651,0,81
2109653,2511650,4,66
2109653,2513680,0,81
2109653,2517650,4,58
2109653,2519650,0,81
2109653,2523653,3,61
2109653,2525651,0,81
2109653,2527670,5,64
2109653,2529680,0,81
2109653,2531651,2,67
2109653,2535652,0,81
2109653,2537670,5,70
2109653,2539660,0,81
2109653,2541670,1,67
2109653,2543653,0,81
2109653,2545651,4,70
2109653,2547670,0,81
2109653,2551650,5,69
2109653,2555653,0,81
2109653,2559650,3,61
2109653,2565650,0,81
2109653,2567653,1,65
2109653,2571650,0,81
2109653,2575653,5,68
2109653,2579680,0,81
2109653,2581651,4,66
2109653,2583650,0,81
2109653,2587650,4,63
2109653,2589650,0,81
2109653,2597670,1,66
2109653,2599650,0,81
2109653,2603650,4,61
2109653,2611670,0,81
2109653,2613650,4,64
2109653,2617653,0,81
2109653,2619653,5,58
2109653,2625653,0,81
2109653,2629651,5,68
2109653,2633670,0,81
2109653,2637651,0,65
2109653,2639690,0,81
2109653,2641650,3,66
2109653,2643651,0,81
2109653,2647650,6,64
2109653,2657651,0,81
2109653,2665650,5,57
2109653,2667653,0,81
2109653,2669660,4,64
2109653,2671660,0,81
2109653,2675680,4,66
2109653,2677650,0,81
2109653,2679660,6,69
2109653,2681650,0,81
2109653,2695652,5,66
2109653,2703653,0,81
2109653,2705653,5,72
2109653,2709650,0,81
2109653,2713651,7,65
2109653,2717652,0,81
2109653,2719650,1,67
2109653,2725650,0,81
2109653,2727653,6,61
2109653,2731670,0,81
2109653,2733650,2,59
2109653,2739651,0,81
2109653,2743650,2,67
2109653,2751650,0,81
2109653,2757652,4,62
2109653,2767650,0,81
2109653,2769660,5,62
